id,title
91e807f991ce190a25835b2cb4d0ee92ec63545d,Reconstructed Ancestral Sequences Improve Pathogen Identification Using Resequencing DNA Microarrays
91ee5af1cf2b8c854b6323fa6ea037c11c4e9098,A new generic real-time reverse transcription polymerase chain reaction assay for vesiviruses; vesiviruses were not detected in human samples
91eedbad589b474aad1ac0b96957078885146537,Differential expression of miR-195-5p in collapse of steroid- induced osteonecrosis of the femoral head
91f08a1a02ed51a781b1265d345b60cc63ff32fe,Toward a quantification of risks at the nexus of conservation and health: The case of bushmeat markets in Lao PDR
91f08bf64fa059ff8249f55d555a0cf1a1a38c37,An Ecological Framework for Modeling the Geography of Disease Transmission
91f0a4b1c69b7e92e9c909a12313fcbb32b245bb,Enrichment of coronavirus-induced interferon-producing blood leukocytes increases the interferon yield per cell: a study with pig leukocytes
91f456b6a162a3a23a0ec10c8b064082af3b0a87,X
91f5eb933552b7da04caf375ef6c279c36765fac,Network Pharmacology
91f6f8f085ef08dc82f21acfd1fad30312153b27,Article Betacoronavirus Adaptation to Humans Involved Progressive Loss of Hemagglutinin-Esterase Lectin Activity
91f7d680642d12d824471d0e9563da7e393170ff,A hybrid model for investigating transient particle transport in enclosed environments
91f85fd66b90fad1835d46d97ce61ff23e4d7072,"Post-pandemic assessment of public knowledge, behavior, and skill on influenza prevention among the general population of Beijing, China"
91fa08f0ea702b566557e96883953dc6bdb86794,THE NEXT INFLUENZA PANDEMIC: WILL WE BE READY TO CARE FOR OUR CHILDREN?
91fcb3f81fe0f0c0a1538307330e5176668fd5f9,Arthropods as vectors of transmisible diseases in Spain
91ffeae61ed0981effb5f833295322144f620af4,l-Arginine stimulates intestinal intraepithelial lymphocyte functions and immune response in chickens orally immunized with live intermediate plus strain of infectious bursal disease vaccine
9205667cdec5ab68e043b62502652139f5418056,Fatal pneumonia and viremia due to human parainfluenza virus type 1 in a patient with adult T-cell leukemiaelymphoma treated with mogamulizumab
9209041d93cd781cde415406283ebad549610042,"Emerging Microbes and Infections (2012) 1, e44"
920ac358de68e48b50b4d65dc500935ade21c997,X
9211b1703c76e20afdee8fcb9f7996edadef0e9e,"Awareness of MERS-CoV among Staff Members of Prince Sultan Military Medical City in Riyadh, Saudi Arabia"
92132bdeacb28b713ecf82239a572731cc3b660b,Pathogenicity and pathogenesis of a United States porcine deltacoronavirus cell culture isolate in 5-day-old neonatal piglets
92142e072745fbab996c5861e5974aa03805398a,The Role of Macrophage Polarization in Infectious and Inflammatory Diseases
9218063b7a9a4907d674b3284e9eb53a4b9b4d56,A TLR3 ligand that exhibits potent inhibition of influenza virus replication and has strong adjuvant activity has the potential for dual applications in an influenza pandemic
9218d02222e9d323a84dffe5d1c86e3bfc55527b,"Procyonidae, Viverridae, Hyenidae, Herpestidae, Eupleridae, and Prionodontidae"
92196a70fce15dd68413ea1f03e9c14b9bc9ef59,"Epidemiological and clinical analysis of community-acquired Mycoplasma pneumonia in children from a Spanish population, 2010---2015 ଝ,ଝଝ"
921a97ffd33121fd2623fb899b386adce87a8562,"Epidemiological analysis of respiratory viral etiology for influenza-like illness during 2010 in Zhuhai, China"
921c3701d112c1aeef737e5d395e9996a81b9bff,X
921e97489ad48c66298f2ba95d444c8dc1b18f31,Evaluation of the filtration performance of 21 N95 filtering face piece respirators after prolonged storage
921ff2d3db71f7a43641eec083a25d87517625eb,"Genetic diversity and clinical impact of human rhinoviruses in hospitalized and outpatient children with acute respiratory infection, Argentina"
9223fd6478822761845291fe2ac429ca6ddbb45a,Association of targeted multiplex PCR with resequencing microarray for the detection of multiple respiratory pathogens
92288ea020ea1d8c8c0739efe5fa75713d5a9b2a,Type I Interferon Signaling Disrupts the Hepatic Urea Cycle and Alters Systemic Metabolism to Suppress T Cell Function In Brief Article Type I Interferon Signaling Disrupts the Hepatic Urea Cycle and Alters Systemic Metabolism to Suppress T Cell Function
922a678f10ad33ed9d778c2e3fb7f917bc52a6de,HEALTHCARE-ASSOCIATED INFECTIONS IN THE NURSERY Special Issues for
922c1567a2586e3a7c8c955622465e91f5a9456d,Kinetics and synergistic effects of siRNAs targeting structural and replicase genes of SARS-associated coronavirus
922cff4db06ccdc4a20dbb4a56f29ee20c08841c,THE APPLICATION OF HYBRIDOMA TECHNOLOGY TO THE STUDY OF BOVINE IMMUNOGLOBULINS
9233087a44732e7cb754add5dd568b11f3dd8850,"Perceived Threat, Risk Perception, and Efficacy Beliefs Related to SARS and Other (Emerging) Infectious Diseases: Results of an International Survey"
92364618ca3fcff376a07cbea3731031f50a03fb,Factors associated with system-level activities for patient safety and infection control
923790fd2479fb7f8888db709fc87e2445b0d209,X
92413565e9d507fdf5550d5123ef420948ae993c,Analysis clinical features of COVID-19 infection in secondary epidemic area and report potential biomarkers in evaluation
9241e0b97dce927be4592622e554fe81af5bfb2f,X
9245df14df2daf807712022e8f23ce4eb93e9e6d,Enhancing legal preparedness for the prevention and control of infectious diseases: Experience from severe acute respiratory syndrome in Hong Kong
9248e531ddd4c9036074244caa5e7f0610a288e6,Innate Humoral Defense Factors
924b5135fe7bb3a53df928567636ccc12b170350,Role of Pharmacists in Responding to Humanitarian Crisis
924dc69ab73fbedf0c55ba2f7cd22e76710512ea,High Rate of Viral Identification and Coinfections in Infants with Acute Bronchiolitis
9250bb5a4c335bb86319f5e922698816625c40d8,"To assess the temporal dynamics of Middle East respiratory syndrome coronavirus (MERS-CoV) infection in dromedary camels, specimens were collected at 1-2 month intervals from 2 independent groups of animals during MERS-CoV in Upper Respiratory Tract and Lungs of Dromedary Camels, Saudi Arabia, 2013-2014"
925127e986923fcea390cd441b4a9a4df9c1b007,Global stability for an epidemic model with applications to feline infectious peritonitis and tuberculosis
92567056f146a2a4cfa2f97209348e67ee5ea1ec,X
9256a03c8e4d3909fcfc0442fa891f479aed0d9c,X
925a48171e0d5c1fc5c522121490e265abb648b2,What is the Role of Respiratory Viruses in Community-Acquired Pneumonia? What is the Best Therapy for Influenza and Other Viral Causes of Community-Acquired Pneumonia?
925b804acc0847b8811aecbda567350372b3254f,X
925b8c7bb997da335b58bdf7ba2870dabb6045bd,Unique N-linked glycosylation of murine coronavirus MHV-2 membrane protein at the conserved O-linked glycosylation site
925c073d05f54f1a7fbb3ea86cf750ad535a482c,Ayudas desde la red para el control de la epidemia Assistance from the Internet for epidermic control Resumen
925c5f80ce59c95f2a32a100bdbcc3d11677c67e,Genetic diversity of coronaviruses in bats in Lao PDR and Cambodia
925d34591db1ef0a6f6e43c96cab7df02b9990ff,Interferon production by leukocytes in children with otitis media with effusion
925d5841082b5d6b5973e29d771a135b9dc36120,Evaluation of quantitative and type-specific real-time RT-PCR assays for detection of respiratory syncytial virus in respiratory specimens from children
925d90afe2cf113f16a0e28943763916963fdf24,Interpreting whole genome sequencing for investigating tuberculosis transmission: a systematic review
9261c1f2b6ecde9dfbeecf3ac4610cb2fe623dd4,Modulation of angiogenesis with siRNA inhibitors for novel therapeutics
926408598f7ddf6bf47220216c711797f1c41825,Case report Fulminant ecchymosis as the initial manifestation of antiphospholipid syndrome (APS) triggered by respiratory syncytial virus (RSV) infection: A case report and review of the literature
92653a4916f6d783589ebb8359026e32cd6e4423,X
9267b60cb1ef8cf0cff3abb351e73dac5d7d7dea,X
9269d6dc93c82e610f611c1d84d3899d9a92d3ac,American College of Chest Physicians and American Association for Bronchology Consensus Statement* Prevention of Flexible Bronchoscopy-Associated Infection
926af2c952f294b803dfa97c7eabef05d0bd17b3,"Drug repurposing for new, efficient, broad spectrum antivirals"
926c0d5330eefdb58452c054c8387da92e9d0590,Experimental feline enteric coronavirus infection reveals an aberrant infection pattern and shedding of mutants with impaired infectivity in enterocyte cultures OPEN
926d8dc84a667e11dfea30fac3824fd17e175398,A Crucial Role for Infected-Cell/Antibody Immune Complexes in the Enhancement of Endogenous Antiviral Immunity by Short Passive Immunotherapy
9271f0b0a1dc37e0a0fa6edf79da42f98bb87026,"Surveillance for respiratory and diarrheal pathogens at the human-pig interface in Sarawak, Malaysia"
9275fca658701f7e6af4f0514ca2a95f3fd2c5cd,Comment 760 www
927c668f4929a7e89ad16411c3970a0f7f86a478,Tobacco Control 2 Tobacco control in Asia
927d61c8c5d2d7c892a9f11a454ec80e43b0f46a,X
92880f460fcf62a08b4bee70016c2f5328a73297,"Effects of Additional Milk Replacer Feeding on Calf Health, Growth, and Selected Blood Metabolites in Calves"
9288176e71e1e490eee56b7096a1f78f5c0677d2,Infecciones por el virus de Epstein-Barr y citomegalovirus Infección por el virus de Epstein-Barr Concepto
928b4033a15e676025509b5100682341c9a7c824,The burden of type 2 diabetes: are we doing enough? A R T I C L E
928c0266f9fede929216a7c6f3370d32ff638401,Virological and clinical characterizations of respiratory infections in hospitalized children
928c5d2a7b54a4e4cee223bc57518b6d4c8521f8,Human migration and infectious diseases
9290256205fae8f258b52c6bcdba95cd29663034,Gastrointestinal complications of secondary immunodeficiency syndromes
92911175d25c9f4bce7ace3050a4ddea1f5105eb,Efficacy of a Carrageenan nasal spray in patients with common cold: a randomized controlled trial
929674c5fc6936817e092338e75a93a9c984efa9,CHAPTER 53 Fever
929bcc7df412c79eac31f73c4fa3457559ef30c0,Structural characterization of the HCoV-229E fusion core
92a4cbcc55d992b5fd6f9c77de0fb4f5030a566a,"Specific Single or Double Proline Substitutions in the ""Spring-loaded"" Coiled-Coil Region of the Influenza Hemagglutinin Impair or Abolish Membrane Fusion Activity"
92a8c04a0201a6d46875ff3b312dd72c9e12a7d1,"Vanadium: History, chemistry, interactions with a-amino acids and potential therapeutic applications"
92ae6b1561312473553343906b9f297d582dff07,VIRAL DIARRHEA OF YOUNG ANIMALS: A REVIEW*
92b218313d0488cb0de8c43697bedb68e5f6f5c5,Case Reports Resolution of Acute Disseminated Encephalomyelitis Following Termination of Pregnancy
92b28fb0a43d34081844407727df1dbd2474c7ab,X
92b444a77fbb4359ce225fc6e57098bd980d4584,X
92b61fdd869f937cb90fcfdc5cf5994e6d7bdaa0,Effect of porcine reproductive and respiratory syndrome virus on subsequent PasteurelLa multocida challenge in pigs
92b6e41df821c7c137bfa56339734cee1715df3d,X
92ba217b7f08c2a514197da2fbfe46898e6f874e,HHV-6 and Multiple Sclerosis Chapter 7
92bda2372547fcfde4183483335747be9802976b,Secreted Interferon-Inducible Factors Restrict Hepatitis B and C Virus Entry In Vitro
92c020779e68e82d9a5f5898435e618caa63a099,"TWIRLS, an automated topic-wise inference method based on massive literature, suggests a possible mechanism via ACE2 for the pathological changes in the human host after coronavirus infection"
92c57d948da77033283198d299eb4642349a6bee,"A G-quadruplex-binding macrodomain within the ""SARS-unique domain"" is essential for the activity of the SARS-coronavirus replication-transcription complex"
92c932118ed311b25d35527281e7b8568aeb2dcf,viruses Suppression of NF-κB Activity: A Viral Immune Evasion Mechanism
92cd430f7765db6f85a051c9b4ef902db68890da,Mini-review Assessment of the viral safety of antivenoms fractionated from equine plasma
92cdab010be368803096eefc403d602848952358,X
92d3b21a383e7937cc7e70bc0c1fbb4bf7c09b87,Syndromic Surveillance
92d5c7312b8f63a1bc696556ba4b659b6377f9c2,Antiviral strategies for hepatitis E virus
92d7c4b67c7792b1266cf0d47cc7ff852fa26bbc,MINIREVIEW Coronavirus Spike Proteins in Viral Entry and Pathogenesis
92dc5a63d0776632f789e874bb0217c4ac1d021b,ISSN 0100-879X
92ddf91836b0c96f4b2f36b037e6734541eee711,Dissemination of intestinal pathogens between lambs and puppies in sheep farms
92e14fff3e37477102149550fc8f3ff9d5ffc6f6,HIV-1 Modulates the tRNA Pool to Improve Translation Efficiency
92e1d832c8de2df2a8d8012d9dafa5a136769357,X
92e8361337fbac731af5b69de79ed5465011ed24,Residues Involved in the Antigenic Sites of Transmissible Gastroenteritis Coronavirus S Glycoprotein
92e99304d6df52227598a5da5996127ee119f6fa,Quantitative and Chemical Fingerprint Analysis for the Quality Evaluation of Isatis indigotica based on Ultra-Performance Liquid Chromatography with Photodiode Array Detector Combined with Chemometric Methods
92ed78b59ef7bb72e474b24b0ebf17a46f311979,X
92f1c8750d5dd25efcefb0a1cbf66ad87b3abdf1,Synthesis and activity of an octapeptide inhibitor designed for SARS coronavirus main proteinase
92f37f7e9adee0918df5d7a558cfbbfda188703e,"Mosaic Structure of Human Coronavirus NL63, One Thousand Years of Evolution"
92f465e2f870b70dfea013a01bc9ccfa46c511de,Pigment Epithelium-Derived Factor (PEDF) Protects Osteoblastic Cell Line from Glucocorticoid-Induced Apoptosis via PEDF-R
92f5ed730f359773e8b3af4bca2d6d6b9cc224c9,A quasi-experimental study to determine the effects of a multifaceted educational intervention on hand hygiene compliance in a radiography unit
92fa1b14f2644d87fb2117e50b6372a5d3c5fb59,Modulation of host cell responses and evasion strategies for porcine reproductive and respiratory syndrome virus
9305dbadf39b7da72a61b551eb55bda43567b7da,Index Patient and SARS Outbreak in Hong Kong DISPATCH CLINICAL STUDIES
9305dcf034dfe834775ad84358b90ae50092b829,Case Report
930bd78a5e4a0f1d0665e2d37381ea4bc82c866d,Effect of bunching of cilia and their interplay on muco-ciliary transport
9316c8c673768c7310978f482fcaa1d3bd62d547,X
93244303c6041ad53fcc59cc06a03cc51621edcc,NIAID resources for developing new therapies for severe viral infections
932bcdd2f6c6d487386e8bf983e4874387771be1,1 -18 Plenary lectures and concurrent symposia
933438b701e6fe9d289233fce5de450ade8d359b,Compact optical diagnostic device for isothermal nucleic acids amplification
93387fc895bc5dea56fd858fff48fd3ffe454e65,The avian coronavirus spike protein
933b17f79aad3485aa3e1d489a7a89ea0ae94a66,A cluster randomised trial of cloth masks compared with medical masks in healthcare workers
93407d533b25bd1965b81d147749dfd4ff37ced2,X
9341e549c225c21b2a7d1e7e2e81ef25a37b8562,A Consensus Action Agenda for Achieving the National Health Information Infrastructure
93425e3efc7561514451b9ea0d4cad0789c42017,Molecular virology of hepatitis E virus
93438defafc923d1ec78059c50ef42886f9c468e,Overview of the CSIRO Australian Animal Health Laboratory
9345d02bbbcc222939213536cb4ddd2366ba67e8,H1N1 pandemic
934e3600434c7e74a2f4cd1cc664c4a8fed5b75d,Computational studies for the structure and function of mRPE65
934f45d3ce46b7e090b1a3d76a96e2acb705cc91,"Coronaviruses induce entry-independent, continuous macropinocytosis"
935132e08d4b2c5569270f2b816f219fd7b142a8,Why are HIV-1 fusion inhibitors not effective against SARS-CoV? Biophysical evaluation of molecular interactions
93557fe0fffd133bd751368e6b3df00eb0f2a228,Canine Viral Vaccines at a Turning Point--- A Personal Perspective
9356254afc3321a1eb64bba898ce1686d7e6b9fc,Calf Pneumonia
9360b24fdb94f1c2ffa3ee7416c7f86b9d6e6661,In vivo cytokine response to experimental feline infectious peritonitis virus infection
93630be04a6b2299af9668bbb8fa19f86929e8bd,Pregnancy and perinatal outcomes of women with severe acute respiratory syndrome
936f5cccf7189af9a6d8ef7424e3ab161f27018d,Nurses' experiences of care for patients with Middle East respiratory syndrome-coronavirus in South Korea
937c21d92c53102251dc79fb436701d149789d4d,Bats and Viruses: Friend or Foe?
937d7695ba3f5f31a54eef142d6865c6460d5032,IL-17A contributes to HSV1 infection-induced acute lung injury in a mouse model of pulmonary fibrosis
937e8370900dc469c498f186ae7ede00332e6584,"Presse m&eacute;d. 1975, 4, 1211. 11. Smith"
9381fc919fca0263676e041c7594ae8e06773dc1,Cloning and Sequencing of the Matrix Protein (M) Gene of Turkey Rhinotracheitis Virus Reveal a Gene Order Different from That of Respiratory Syncytial Virus
938354ea93017c47a439518c4d67178f63e70088,Recent advances in live cell imaging of hepatoma cells
938700b6861f687bac83e4cc9fc056e7d38371de,Medical Students and Pandemic Infl uenza
9387f69b21cf032f9469cb0b900beed82aabf5ed,Evaluation of the NucliSens † Basic Kit assay for detection of Norwalk virus RNA in stool specimens
938a53e7f870ea74d6347fe145f7ec1d9c657aaf,Liver STRUCTURE AND FUNCTION
938a995777ff005ca23dfeb7bb9e87fc44be5d93,X
9399460a7a75b8ae8a4f5610fd1ecf05d21d2f17,Proteomics analysis of differentially expressed proteins in chicken trachea and kidney after infection with the highly virulent and attenuated coronavirus infectious bronchitis virus in vivo
939c42015f22229cf0ad43f437f9c1afa16e008d,X
93a3e9ccff1d9991907c8f959fbfd99f07af5c29,X
93a7d7fa0ec9d06a5ee75469e57fc000272b9259,Pneumopathies dites atypiques à coronavirus Atypical pneumonia caused by coronavirus
93a9ce5dc65920bc235049037d9c03b211395c57,Quasispecies and the implications for virus persistence and escape
93aab5344693c6df1630f5dcd54b16ad82d7966a,molecules Communication In Vitro and in Vivo Antiviral Activity of Mizoribine Against Foot-And-Mouth Disease Virus
93b0077bb11f6325fe62ea73f92250f3585872c1,Enterovirus serotypes in patients with central nervous system and respiratory infections in Viet
93b2561f6153fa11b68d905215018f103aa31a17,"Bovine respiratory syncytial virus ISCOMs-Immunity, protection and safety in young conventional calves"
93b9055f846648c497efbef696f2d0655d96dc45,How much reduction of virus is needed for recycled water: A continuous changing need for assessment?
93b922d4f3bae90ff8ce10b4fed7a84888ddcc53,Clinical and Laboratory Features of Severe Acute Respiratory Syndrome Vis-À -Vis Onset of Fever*
93ca3f4c37eff76319738e7e5404e29125760414,"PROCEEDINGS OF THE ESFM FELINE CONGRESS, STOCKHOLM, SEPTEMBER 2002 Spinal cord disorders Mechanisms of disease Diagnostic techniques Signalment"
93cd55a6eefe6d617f4e2eed949ac7d112d1846f,X
93d4534eecee1fe4ccfb36ea1449d53323127a9c,Antimicrobial resistant and extended-spectrum ß-lactamase (ESBL) producing Escherichia coli isolated from fecal samples of African dromedary camels
93d77f602ff27ef1575dd6f700d3f39033bba576,Original Article
93d7989c46a48482600c23e05c2594c4c7465ba6,lab-attenuated rabies Virus causes abortive infection and induces cytokine expression in astrocytes by activating Mitochondrial antiviral- signaling Protein signaling Pathway
93d8f1552a81587e2f88e38580cbe4753b9934f1,Amplicon based MinION sequencing of SARS-CoV-2 and metagenomic characterisation of nasopharyngeal swabs from patients with COVID-19
93dae518889d2a93960963fa3e99158f58738eda,A Novel Construction of Genome Space with Biological Geometry
93df1925c1aa0cf7e721ebcbaed2d261c032d925,"Kawasaki Disease: Laboratory Findings and an Immunopathogenesis on the Premise of a ""Protein Homeostasis System"""
93e07ba40700d721247683851f5bc1c6c141fc97,Evaluation of multiple commercial molecular and conventional diagnostic assays for the detection of respiratory viruses in children
93eb2f2a8f42276f5d296a1397fe6c0d9c22f506,X
93f01a5442558daf0e294decc76d6f302e74a141,Novel integrated approach of adsorption and photo-oxidation using Ag-TiO 2 /PU for bioaerosol removal under visible light
93f16edcda47604faa4322397e60ad2185c389a8,Glycyrrhizin and related compounds down-regulate production of inflammatory chemokines IL-8 and eotaxin 1 in a human lung fibroblast cell line
93f3546142cf477c77ef113ed4ff98a881a2c8c1,Practical pathology of aging mice
93f37ffba38e5b6a30fcc1fad6a1cfc80e6916f6,Virome genomics: a tool for defining the human virome
93f3bab5586286cdbac230994a7492e8ad85eed0,Enhanced immune responses to viral epitopes by combining macrophage-inducible expression with multimeric display on a Salmonella vector
93f587da0d13b42f03cec8a583c217f96da66eb1,Early Warning Practice Using Internet-Based Data
93fa673da48e258db5dc4560b84b8291e3a26b8c,The outbreak pattern of SARS cases in China as revealed by a mathematical model
940159be519aae212c157bb08f435b4181fdb8d1,X
9403349de7bef7b3dfd86c83988cb24ade9a9ec9,Identifying spatiotemporal dynamics of Ebola in Sierra Leone using virus genomes
9405b40aa26445cd02d7382bf256641ca774de46,Cholesteryl Pullulan Encapsulated TNF-Nanoparticles Are an Effective Mucosal Vaccine Adjuvant against Influenza Virus
940982caa84b1a49e2fd8b4dd0f12e2e904fc55b,Hemophagocytic lymphohistiocytosis in a patient with glioblastoma: a case report Practice points
940a99850a2fe93223a5ff0d9bb95869094a4a8f,X
94139b4d23251627bc1d32c3bb8b25c053c26ea1,Latent growth curves and predictors of depressive symptoms among Chinese adolescent earthquake survivors ☆
9413ac12d29207f16ff2983940960e00f296ec15,Virocidal activity of Egyptian scorpion venoms against hepatitis C virus
941a9a3f0138f7c01ff930023a4aa428a18170e1,Synopses of Research Articles
941c5398f26405e9e42c2d4f288f22f4d3670f1e,Cytoplasmic vacuolization responses to cytopathic bovine viral diarrhoea virus
941d6633bfc20d596ff5138d7471b7981d6633e4,"Bat-to-human: spike features determining 'host jump' of coronaviruses SARS-CoV, MERS-CoV, and beyond"
941f5d4642e7f16ebb3f3e6c7b2429eaa8464544,Is multiple sclerosis a mitochondrial disease?
942557ee1d2f2f47dea421b787f9aee2da8ba9e7,"Source identification of total petroleum hydrocarbons and polycyclic aromatic hydrocarbons in PM 10 and street dust of a hot spot for petrochemical production: Asaluyeh County, Iran"
9425e5878eb46af5ff2a0079cd46a4b34857d1e3,Feature Article
9427765d1870e8f4acfb6556a78f297e19068464,The RNA Virus Database
942f6701efbf8dbd9faff25a4d091dd5879b92bf,Disintermediation of travel agents in the hotel industry
94305928dcc0731a946af0b72fa89c5e79a86546,Pharmacotherapy of Lower Respiratory Tract Infections in Elderly-Focused on Antibiotics
9439183d2e5253d1641a64c775dbc17767b01690,Altered Lipid Metabolism in Recovered SARS Patients Twelve Years after Infection OPEN
943ca9edc9a653c6c7f2fd5e0edfe3c32e0b112a,Article Ovarian Tumor Domain-Containing Viral Proteases Evade Ubiquitin-and ISG15-Dependent Innate Immune Responses
943f2beb4d32bce84617c72677a277224b73fd8f,"Lack of SARS Transmission among Public Hospital Workers, Vietnam"
94477fab8df0d830a2a4dbada5eb3d62217687fd,Emerging and Reemerging Virus Diseases of Vertebrates ☆
9448084d08566af7477c4611211d1072159b6127,Tropical Medicine and Infectious Disease Bats and Viruses: Emergence of Novel Lyssaviruses and Association of Bats with Viral Zoonoses in the EU
9449746a1b41b08251ce0e1cb8fc5654b2faf043,Investments in respiratory infectious disease research 1997-2010: a systematic analysis of UK funding
944a7d4bba94961a24ad725aca36b399884a3b62,Development of a SYBR green I-based quantitative RT-PCR for Ross River virus: Application in vector competence studies and antiviral drug evaluation
944bf812405f1055f6ec4f3f9c9af134e6da2b5a,X
944c456c9127a0b83f1c01d996b9290c291790f3,molecules Lectins with Anti-HIV Activity: A Review
944f574a3d37e76e4d5a5d23c870733622b02dc9,An evaluation of emergency guidelines issued by the World Health Organization in response to four infectious disease outbreaks
9450e90f9c678f1eb0ce33caac814ebc1b2e97e7,The Emerging Roles of Viroporins in ER Stress Response and Autophagy Induction during Virus Infection
94517ea55333e117118ffd20c6f96845a20f2bd3,X
94528b6c4b0ce8c5575bee83632dc19bcc13289b,Original Article
9456caa4e69d2efb19a1dccca6a307bee16548ea,"Human Betacoronavirus 2c EMC/2012- related Viruses in Bats, Ghana and Europe"
9459e5e1287f1f5b53aaaf762f56c9b87a42cd9a,Establishment of fetal bovine intestinal epithelial cell cultures susceptible to bovine rotavirus infection
945a7da3231e06eeb8a4a39471338e279c2e6f28,Simultaneous Identification of DNA and RNA Viruses Present in Pig Faeces Using Process-Controlled Deep Sequencing
945b14460fc5e5d75092e4dd06bb09be03f10118,"Knowledge, attitude and practice of secondary schools and university students toward Middle East Respiratory Syndrome epidemic in Saudi Arabia: A cross-sectional study Production and hosting by Elsevier-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/)"
945fac2c9ade4e451cc0cb8388cf9de8b2f00a47,"Open Forum Infectious Diseases ® Clinical Features, Severity, and Incidence of RSV Illness During 12 Consecutive Seasons in a Community Cohort of Adults ≥60 Years Old"
945fd47a82b49774675d732d27f6b806c0e6aeb1,Nonhuman Primate IFITM Proteins Are Potent Inhibitors of HIV and SIV
9462e8c8723432e2e93b0b9050d2108d7f075079,Transmissible gastroenteritis virus: Identification of M protein-binding peptide ligands with antiviral and diagnostic potential
9464670c290cbe53aef50f1aca3011de96a1333c,Diversity and Evolution of Viral Pathogen Community in Cave Nectar Bats (Eonycteris spelaea)
946c8364aefacd91d78afb460397a74832c9ee3f,"Structural characterization of the fusion core in syncytin, envelope protein of human endogenous retrovirus family W"
946ec9b4ff8f3a1cd7efc576ba15e9fe3742c073,Sequence of the membrane protein gene from avian coronavirus IBV
94700c4fb7c4eea0c336a061a5125094e3f66fcd,Manipulation of Human History by Microbes Clinical Microbiology Newsletter
947224a63b916b8f6f70f9b9dffcdccd96988b06,Original Article
9476da0080e6706a0f65b17dd306245980a26e8e,Low-molecular-weight S-nitrosothiols
947c815bad6c2c222b5bac151e05abb0fbd76b07,Three-Dimensional Visualization of the Rotavirus Hemagglutinin Structure
948028bf6ac0f66ea490a476c599db04fb42a50f,Complement Activation Contributes to Severe Acute Respiratory Syndrome Coronavirus Pathogenesis
9484a7c6359d1364cd37bb1d80bdefd118d7ffe6,BIOLOGYjMEDICINE Viruses and viral proteins
948b45d3eca1a43e5358920f853e10106cc7cf57,"Design, synthesis and antiviral efficacy of a series of potent chloropyridyl ester-derived SARS-CoV 3CLpro inhibitors"
948fb2ddb1a1541d7fe2aa9e750e2fb70e0ffdd7,Mini review Glucocorticoids in osteonecrosis of the femoral head: A new understanding of the mechanisms of action
94905c1dd5156e8390911f5fd65a93fe7f049518,Structure of the Respiratory Syncytial Virus Polymerase Complex Article Structure of the Respiratory Syncytial Virus Polymerase Complex
9491f89b53c527904943035f8b4a1f997c3609ad,Elevated levels of vitamin D and deficiency of mannose binding lectin in dengue hemorrhagic fever
94927739dc67a85d71788be33110511e23e2be03,Chameleon sequences in neurodegenerative diseases
9493228d25065855dfc54912ffd61ee60849e164,"This review comes from a themed issue on Pharmaceutical biotechnology Edited Serotherapy: infectious diseases and beyond Human monoclonal antibodies Lanzavecchia, Corti and Sallusto 527"
949ec05f3fbd741cc6c4a08b2bcffdaa3d479866,X
949feecec7c10e71532e860f7f1230bd696e8234,Epitope-based peptide vaccine design and target site characterization against novel coronavirus disease caused by SARS-CoV-2
94a0e2649e6d5562289cffc857fdd3b7c9d608a5,"Effects of a SARS prevention programme in Taiwan on nursing staff's anxiety, depression and sleep quality: A longitudinal survey"
94a14012df753e9d47400bf1b660d7559e4976d2,Respiratory tract virus infections in the elderly with pneumonia
94a64ea8f4a2684e0892042c2c93c7d223f6dd59,Genomes Intended Learning Outcomes
94af6768b72fcbad1a5d2ff7e43b36a9c8f3af6d,Viral Emerging Pathogen Evolution
94b5bb85c872c0c1db0148b572b78e82f284cf59,"Long-term SARS Coronavirus Excretion from Patient Cohort, China"
94b95160440797fee189d2c2bbf75f167bbbae25,Use of recombinant nucleocapsid proteins for serological diagnosis of feline coronavirus infection by three immunochromatographic tests
94ba61be5805b1b0caef6716c00ed234be78b021,The role of myeloid cell activation and arginine metabolism in the pathogenesis of virus-induced diseases
94be83ad3ec9b7e6b618c740ca41ef5f5ca92675,Mutations of 3c and spike protein genes correlate with the occurrence of feline infectious peritonitis
94bf16f7446da69fda29365159877c238f649584,X
94bf2fee2a17ff79a7679d45052dc9d988e173f8,X
94c31275838b6ba8d2e8fc5b7e7504f573567695,Characterization of BIV Env core: Implication for mechanism of BIV-mediated cell fusion
94c536f91e8c227a5411a614320919f9e39b4dcb,Umbrella Visualization: A method of analysis dedicated to glycan flexibility with UnityMol
94c66f8bbdf8a5176109b62ca4b643871a4733fe,Insights into Cleavage Specificity from the Crystal Structure of Foot-and-Mouth Disease Virus 3C Protease Complexed with a Peptide Substrate
94c6aacd8aeb83b9798d43627bcf867944fb8afd,An eight-year epidemiologic study based on baculovirus-expressed type-specific spike proteins for the differentiation of type I and II feline coronavirus infections
94c8d26c79ecda4cb52ebc3ee97a235203f01bf0,ARTICLE IN PRESS G Model of Pages 2 Arch Bronconeumol. 2020;xxx(xx):xxx-xxx
94cba83fef5551ee8a9f425ffeb29881e802b86c,Clinical Usefulness PCR testing for Paediatric Acute Respiratory Tract Infections
94d47d45fbe70e69c32aa588b44fbdfc0333751a,Duty of care and health worker protections in the age of Ebola: lessons from Médecins Sans Frontières Commentary Handling editor Seye Abimbola
